Producto;Precio;Imagen
"ARROZ EL DIQUE ""0000"" 500 GR";$479,90;D:/python/scrapling/imagenes_productos_maxiconsumo\ARROZ EL DIQUE 0000 500 GR.jpg
ARROZ MOLTO INTEGRAL 500 GR;$619,90;D:/python/scrapling/imagenes_productos_maxiconsumo\ARROZ MOLTO INTEGRAL 500 GR.jpg
ARROZ CAÑUELAS LARGO FINO 500 GR;$629,90;D:/python/scrapling/imagenes_productos_maxiconsumo\ARROZ CAÑUELAS LARGO FINO 500 GR.jpg
ARROZ MARIA LARGO FINO 500 GR;$629,90;D:/python/scrapling/imagenes_productos_maxiconsumo\ARROZ MARIA LARGO FINO 500 GR.jpg
ARROZ MOLTO LARGO FINO 500 GR;$659,90;D:/python/scrapling/imagenes_productos_maxiconsumo\ARROZ MOLTO LARGO FINO 500 GR.jpg
ARROZ ALA DORADO 500 GR;$749,90;D:/python/scrapling/imagenes_productos_maxiconsumo\ARROZ ALA DORADO 500 GR.jpg
ARROZ LUCCHETTI LARGO FINO 500 GR;$749,90;D:/python/scrapling/imagenes_productos_maxiconsumo\ARROZ LUCCHETTI LARGO FINO 500 GR.jpg
ARROZ LUCCHETTI PARBOIL 500 GR;$888,89;D:/python/scrapling/imagenes_productos_maxiconsumo\ARROZ LUCCHETTI PARBOIL 500 GR.jpg
ARROZ GALLO LARGO 500 GR;$899,89;D:/python/scrapling/imagenes_productos_maxiconsumo\ARROZ GALLO LARGO 500 GR.jpg
"ARROZ EL DIQUE ""0000"" 1 KG";$949,90;D:/python/scrapling/imagenes_productos_maxiconsumo\ARROZ EL DIQUE 0000 1 KG.jpg
