Producto;Precio;Imagen
JUGO NOEL MULTIFRUTA 16 GR;$279,90;d:/python/scrapling/imagenes_productos_maxiconsumo\JUGO NOEL MULTIFRUTA 16 GR.jpg
JUGO NOEL MANZANA 16 GR;$279,90;d:/python/scrapling/imagenes_productos_maxiconsumo\JUGO NOEL MANZANA 16 GR.jpg
JUGO NOEL NARANJA 16 GR;$279,90;d:/python/scrapling/imagenes_productos_maxiconsumo\JUGO NOEL NARANJA 16 GR.jpg
JUGO NOEL LIMONADA 16 GR;$279,90;d:/python/scrapling/imagenes_productos_maxiconsumo\JUGO NOEL LIMONADA 16 GR.jpg
JUGO ARCOR MANGO NARANJA 15 GR;$299,89;d:/python/scrapling/imagenes_productos_maxiconsumo\JUGO ARCOR MANGO NARANJA 15 GR.jpg
JUGO ARCOR ANANA 15 GR;$299,89;d:/python/scrapling/imagenes_productos_maxiconsumo\JUGO ARCOR ANANA 15 GR.jpg
JUGO ARCOR NARANJA 15 GR;$299,89;d:/python/scrapling/imagenes_productos_maxiconsumo\JUGO ARCOR NARANJA 15 GR.jpg
JUGO ARCOR NARANJA DURAZNO 15 GR;$299,89;d:/python/scrapling/imagenes_productos_maxiconsumo\JUGO ARCOR NARANJA DURAZNO 15 GR.jpg
JUGO ARCOR MANZANA 15 GR;$299,89;d:/python/scrapling/imagenes_productos_maxiconsumo\JUGO ARCOR MANZANA 15 GR.jpg
JUGO ARCOR NARANJA BANANA 15 GR;$299,89;d:/python/scrapling/imagenes_productos_maxiconsumo\JUGO ARCOR NARANJA BANANA 15 GR.jpg
