Producto;Precio;Imagen
SNACK TAKIS XPLOSION 85 GR;$2.599,89;D:/python/scrapling/imagenes_productos_maxiconsumo\SNACK TAKIS XPLOSION 85 GR.jpg
SNACK TAKIS FUEGO 85 GR;$2.599,89;D:/python/scrapling/imagenes_productos_maxiconsumo\SNACK TAKIS FUEGO 85 GR.jpg
SNACK 3D QUESO 85 GR;$3.499,89;D:/python/scrapling/imagenes_productos_maxiconsumo\SNACK 3D QUESO 85 GR.jpg
SNACK DORITOS QUESO 77 GR;$3.499,89;D:/python/scrapling/imagenes_productos_maxiconsumo\SNACK DORITOS QUESO 77 GR.jpg
SNACK TOSTITOS ROUNDED 160 GR;$3.999,90;D:/python/scrapling/imagenes_productos_maxiconsumo\SNACK TOSTITOS ROUNDED 160 GR.jpg
SNACK MAICITOS PEHUAMAR 265 GR;$4.799,90;D:/python/scrapling/imagenes_productos_maxiconsumo\SNACK MAICITOS PEHUAMAR 265 GR.jpg
SNACK DORITOS QUESO 129 GR;$4.999,90;D:/python/scrapling/imagenes_productos_maxiconsumo\SNACK DORITOS QUESO 129 GR.jpg
SNACK 3D QUESO 143 GR;$5.399,89;D:/python/scrapling/imagenes_productos_maxiconsumo\SNACK 3D QUESO 143 GR.jpg
SNACK CHEETOS QUESO 229 GR;$6.399,90;D:/python/scrapling/imagenes_productos_maxiconsumo\SNACK CHEETOS QUESO 229 GR.jpg
SNACK DORITOS QUESO 200 GR;$7.399,90;D:/python/scrapling/imagenes_productos_maxiconsumo\SNACK DORITOS QUESO 200 GR.jpg
