Producto;Precio;Imagen
ALIMENTO PARA GATOS PETS CLASS FRUTOS DE MAR 85 GR;$899,89;d:/python/scrapling/imagenes_productos_maxiconsumo\ALIMENTO PARA GATOS PETS CLASS FRUTOS DE.jpg
ALIMENTO PARA GATOS PETS CLASS SALMON ROSADO 85 GR;$899,89;d:/python/scrapling/imagenes_productos_maxiconsumo\ALIMENTO PARA GATOS PETS CLASS SALMON RO.jpg
ALIMENTO PARA GATOS PETS CLASS CARNE 85 GR;$899,89;d:/python/scrapling/imagenes_productos_maxiconsumo\ALIMENTO PARA GATOS PETS CLASS CARNE 85 .jpg
ALIMENTO PARA GATOS FELIX SALMON 85 GR;$1.089,90;d:/python/scrapling/imagenes_productos_maxiconsumo\ALIMENTO PARA GATOS FELIX SALMON 85 GR.jpg
ALIMENTO PARA GATOS WHISKAS CASTRADOS PESCADO 85 GR;$1.099,89;d:/python/scrapling/imagenes_productos_maxiconsumo\ALIMENTO PARA GATOS WHISKAS CASTRADOS PE.jpg
ALIMENTO PARA GATOS WHISKAS CASTRADOS CARNE 85 GR;$1.099,89;d:/python/scrapling/imagenes_productos_maxiconsumo\ALIMENTO PARA GATOS WHISKAS CASTRADOS CA.jpg
ALIMENTO PARA ANIMALES WHISKAS POUCH GATITOS CARNE 85 GR;$1.099,90;d:/python/scrapling/imagenes_productos_maxiconsumo\ALIMENTO PARA ANIMALES WHISKAS POUCH GAT.jpg
ALIMENTO PARA ANIMALES WHISKAS POUCH POLLO 85 GR;$1.099,90;d:/python/scrapling/imagenes_productos_maxiconsumo\ALIMENTO PARA ANIMALES WHISKAS POUCH POL.jpg
ALIMENTO PARA ANIMALES WHISKAS POUCH SALMON 85 gr;$1.099,90;d:/python/scrapling/imagenes_productos_maxiconsumo\ALIMENTO PARA ANIMALES WHISKAS POUCH SAL.jpg
ALIMENTO PARA ANIMALES WHISKAS POUCH PAVO 85 gr;$1.099,90;d:/python/scrapling/imagenes_productos_maxiconsumo\ALIMENTO PARA ANIMALES WHISKAS POUCH PAV.jpg
