Producto;Precio;Imagen
APERITIVO FERCHO FERNET-COCA 1 LT;$999,90;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\APERITIVO FERCHO FERNET-COCA 1 LT_0.jpg
FERNET BRANCA MINI 5 CC;$2.999,88;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\FERNET BRANCA MINI 5 CC_1.jpg
FERNET CAPRI 750 CC;$3.199,89;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\FERNET CAPRI 750 CC_2.jpg
FERNET 1882 450 CC;$5.499,90;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\FERNET 1882 450 CC_3.jpg
FERNET 1882 750 CC;$7.499,88;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\FERNET 1882 750 CC_4.jpg
FERNET 1882 1.008 LT;$7.499,90;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\FERNET 1882 1008 LT_5.jpg
FERNET BUHERO 700 ML;$7.499,91;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\FERNET BUHERO 700 ML_6.jpg
FERNET BRANCA 450 CC;$10.299,90;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\FERNET BRANCA 450 CC_7.jpg
FERNET BRANCA 750 CC;$15.399,90;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\FERNET BRANCA 750 CC_8.jpg
FERNET BRANCA 1 LT;$20.499,89;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\FERNET BRANCA 1 LT_9.jpg
