Producto;Precio;Imagen
SALAME TIPO MILAN CHACRA 43 FETEADO 150 GR;$3.999,90;d:/python/scrapling/imagenes_productos_maxiconsumo\SALAME TIPO MILAN CHACRA 43 FETEADO 150 .jpg
BONDIOLITAS CAGNOLI X 200 GR 2 UN;$4.009,90;d:/python/scrapling/imagenes_productos_maxiconsumo\BONDIOLITAS CAGNOLI X 200 GR 2 UN.jpg
SALAME CAGNOLI MILAN FETEADO 180 GR;$4.999,89;d:/python/scrapling/imagenes_productos_maxiconsumo\SALAME CAGNOLI MILAN FETEADO 180 GR.jpg
SALAMIN CAGNOLI FUET 150 GR;$6.699,89;d:/python/scrapling/imagenes_productos_maxiconsumo\SALAMIN CAGNOLI FUET 150 GR.jpg
SALAME MAROLIO PAPEL 1 KG;$11.999,90;d:/python/scrapling/imagenes_productos_maxiconsumo\SALAME MAROLIO PAPEL 1 KG.jpg
SALAME MAROLIO MILAN 1/2 1 KG;$11.999,90;d:/python/scrapling/imagenes_productos_maxiconsumo\SALAME MAROLIO MILAN 12 1 KG.jpg
SALAME LA RESIDENCIA MILA 1/2 FINO 1 KG;$12.469,90;d:/python/scrapling/imagenes_productos_maxiconsumo\SALAME LA RESIDENCIA MILA 12 FINO 1 KG.jpg
SALAMIN LA CASONA PICADO GRUESO 1 KG;$16.699,90;d:/python/scrapling/imagenes_productos_maxiconsumo\SALAMIN LA CASONA PICADO GRUESO 1 KG.jpg
SALAME CHAMPION MILAN 1 KG;$16.769,90;d:/python/scrapling/imagenes_productos_maxiconsumo\SALAME CHAMPION MILAN 1 KG.jpg
SALAMIN CHAMPION FINO 1 KG;$18.449,90;d:/python/scrapling/imagenes_productos_maxiconsumo\SALAMIN CHAMPION FINO 1 KG.jpg
