Producto;Precio;Imagen
LECHE ARMONIA SACHET 2% 1 LT;$1.819,90;d:/python/scrapling/imagenes_productos_maxiconsumo\LECHE ARMONIA SACHET 2 1 LT.jpg
LECHE ARMONIA SACHET 1% 1 LT;$1.819,90;d:/python/scrapling/imagenes_productos_maxiconsumo\LECHE ARMONIA SACHET 1 1 LT.jpg
LECHE ANGELITA LARGA VIDA LIVIANA 1 LT;$1.849,90;d:/python/scrapling/imagenes_productos_maxiconsumo\LECHE ANGELITA LARGA VIDA LIVIANA 1 LT.jpg
LECHE LA SERENISIMA LIVIANA 1% SACHET 1 LT;$1.899,89;d:/python/scrapling/imagenes_productos_maxiconsumo\LECHE LA SERENISIMA LIVIANA 1 SACHET 1 L.jpg
LECHE LA SERENISIMA CLASICA 3% 1 LT;$1.899,89;d:/python/scrapling/imagenes_productos_maxiconsumo\LECHE LA SERENISIMA CLASICA 3 1 LT.jpg
CREMA LA PAULINA 200 CC;$2.249,90;d:/python/scrapling/imagenes_productos_maxiconsumo\CREMA LA PAULINA 200 CC.jpg
CREMA LA SERENISIMA CULINARIA 200 CC;$3.099,90;d:/python/scrapling/imagenes_productos_maxiconsumo\CREMA LA SERENISIMA CULINARIA 200 CC.jpg
CREMA LA SERENISIMA VITAMINAS A y E 200 GR;$3.099,90;d:/python/scrapling/imagenes_productos_maxiconsumo\CREMA LA SERENISIMA VITAMINAS A y E 200 .jpg
CREMA LA PAULINA 350 CC;$3.579,89;d:/python/scrapling/imagenes_productos_maxiconsumo\CREMA LA PAULINA 350 CC.jpg
CREMA LA SERENISIMA VITAMINAS A y E 360 GR;$4.799,90;d:/python/scrapling/imagenes_productos_maxiconsumo\CREMA LA SERENISIMA VITAMINAS A y E 360 .jpg
