Producto;Precio;Imagen
CERVEZA ZEUS 473 CC;$1.199,90;d:/python/scrapling/imagenes_productos_maxiconsumo\CERVEZA ZEUS 473 CC.jpg
CERVEZA QUILMES 0.0 SIN ALCOHOL 473 CC;$1.399,90;d:/python/scrapling/imagenes_productos_maxiconsumo\CERVEZA QUILMES 00 SIN ALCOHOL 473 CC.jpg
CERVEZA QUILMES LATA 473 CC;$1.599,91;d:/python/scrapling/imagenes_productos_maxiconsumo\CERVEZA QUILMES LATA 473 CC.jpg
CERVEZA ZEUS PET 1 LT;$1.659,90;d:/python/scrapling/imagenes_productos_maxiconsumo\CERVEZA ZEUS PET 1 LT.jpg
CERVEZA BRAHMA AMARILLA MUSICA 473 CC;$1.899,91;d:/python/scrapling/imagenes_productos_maxiconsumo\CERVEZA BRAHMA AMARILLA MUSICA 473 CC.jpg
CERVEZA ZEUS 710 CC;$1.999,90;d:/python/scrapling/imagenes_productos_maxiconsumo\CERVEZA ZEUS 710 CC.jpg
CERVEZA CORONA 0.0 SIN ALCOHOL 330 CC;$2.149,90;d:/python/scrapling/imagenes_productos_maxiconsumo\CERVEZA CORONA 00 SIN ALCOHOL 330 CC.jpg
CERVEZA ANDES ORIGEN RUBIA 473 CC;$2.149,90;d:/python/scrapling/imagenes_productos_maxiconsumo\CERVEZA ANDES ORIGEN RUBIA 473 CC.jpg
CERVEZA ANDES ORIGEN ROJA 473 cc;$2.149,90;d:/python/scrapling/imagenes_productos_maxiconsumo\CERVEZA ANDES ORIGEN ROJA 473 cc.jpg
CERVEZA ANTARES MICRO IPA 25 473 CC;$2.349,89;d:/python/scrapling/imagenes_productos_maxiconsumo\CERVEZA ANTARES MICRO IPA 25 473 CC.jpg
