Producto;Precio;Imagen
APERITIVO 1882 POMELO 473 CC;$1.449,89;d:/python/scrapling/imagenes_productos_maxiconsumo\APERITIVO 1882 POMELO 473 CC.jpg
FERNET BRANCA MINI 5 CC;$3.299,89;d:/python/scrapling/imagenes_productos_maxiconsumo\FERNET BRANCA MINI 5 CC.jpg
FERNET CAPRI 750 CC;$3.599,91;d:/python/scrapling/imagenes_productos_maxiconsumo\FERNET CAPRI 750 CC.jpg
FERNET 1882 450 CC;$5.699,90;d:/python/scrapling/imagenes_productos_maxiconsumo\FERNET 1882 450 CC.jpg
FERNET VITTONE 750 CC;$5.899,89;d:/python/scrapling/imagenes_productos_maxiconsumo\FERNET VITTONE 750 CC.jpg
FERNET BUHERO 700 ML;$6.999,89;d:/python/scrapling/imagenes_productos_maxiconsumo\FERNET BUHERO 700 ML.jpg
FERNET 1882 1.008 LT;$7.399,90;d:/python/scrapling/imagenes_productos_maxiconsumo\FERNET 1882 1008 LT.jpg
FERNET BRANCA MENTA 450 CC;$11.699,89;d:/python/scrapling/imagenes_productos_maxiconsumo\FERNET BRANCA MENTA 450 CC.jpg
FERNET BRANCA 450 CC;$11.699,90;d:/python/scrapling/imagenes_productos_maxiconsumo\FERNET BRANCA 450 CC.jpg
FERNET BRANCA 750 CC;$17.599,90;d:/python/scrapling/imagenes_productos_maxiconsumo\FERNET BRANCA 750 CC.jpg
