Producto;Precio;Imagen
BONDIOLITAS CAGNOLI X 200 GR 2 UN;$4.009,90;d:/python/scrapling/imagenes_productos_maxiconsumo\BONDIOLITAS CAGNOLI X 200 GR 2 UN.jpg
SALAME LA RESIDENCIA MILA 1/2 FINO 1 KG;$12.469,90;d:/python/scrapling/imagenes_productos_maxiconsumo\SALAME LA RESIDENCIA MILA 12 FINO 1 KG.jpg
SALAME MAROLIO PAPEL 1 KG;$13.549,89;d:/python/scrapling/imagenes_productos_maxiconsumo\SALAME MAROLIO PAPEL 1 KG.jpg
SALAME MAROLIO MILAN 1/2 1 KG;$14.249,89;d:/python/scrapling/imagenes_productos_maxiconsumo\SALAME MAROLIO MILAN 12 1 KG.jpg
SALAMIN LA CASONA PICADO GRUESO 1 KG;$14.449,90;d:/python/scrapling/imagenes_productos_maxiconsumo\SALAMIN LA CASONA PICADO GRUESO 1 KG.jpg
SALAME CHAMPION MILAN 1 KG;$16.769,90;d:/python/scrapling/imagenes_productos_maxiconsumo\SALAME CHAMPION MILAN 1 KG.jpg
SALAMIN CHAMPION FINO 1 KG;$18.449,90;d:/python/scrapling/imagenes_productos_maxiconsumo\SALAMIN CHAMPION FINO 1 KG.jpg
SALAMIN CHAMPION GRUESO 1 kg;$18.449,90;d:/python/scrapling/imagenes_productos_maxiconsumo\SALAMIN CHAMPION GRUESO 1 kg.jpg
SALAME CHACRA 43 BASTON PICADO FINO 1 KG;$19.999,90;d:/python/scrapling/imagenes_productos_maxiconsumo\SALAME CHACRA 43 BASTON PICADO FINO 1 KG.jpg
SALAME CHACRA 43 BASTON PICADO GRUESO 1 KG;$19.999,90;d:/python/scrapling/imagenes_productos_maxiconsumo\SALAME CHACRA 43 BASTON PICADO GRUESO 1 .jpg
