Producto;Precio;Imagen
GASEOSA CUNNINGTON CLASICA POMELO 500 CC;$669,90;d:/python/scrapling/imagenes_productos_maxiconsumo\GASEOSA CUNNINGTON CLASICA POMELO 500 CC.jpg
GASEOSA CUNNINGTON COLA LIGHT 1,5 LT;$999,91;d:/python/scrapling/imagenes_productos_maxiconsumo\GASEOSA CUNNINGTON COLA LIGHT 15 LT.jpg
AGUA SMARTWATER 591 CC;$1.023,96;d:/python/scrapling/imagenes_productos_maxiconsumo\AGUA SMARTWATER 591 CC.jpg
GASEOSA COCA COLA LATA 354 CC;$1.249,89;d:/python/scrapling/imagenes_productos_maxiconsumo\GASEOSA COCA COLA LATA 354 CC.jpg
GASEOSA FANTA NARANJA ZERO 354 CC;$1.249,89;d:/python/scrapling/imagenes_productos_maxiconsumo\GASEOSA FANTA NARANJA ZERO 354 CC.jpg
GASEOSA PEPSI COLA 500 CC;$1.249,89;d:/python/scrapling/imagenes_productos_maxiconsumo\GASEOSA PEPSI COLA 500 CC.jpg
GASEOSA COCA COLA ZERO 354 CC;$1.249,89;d:/python/scrapling/imagenes_productos_maxiconsumo\GASEOSA COCA COLA ZERO 354 CC.jpg
GASEOSA FRESHY NARANJA 2.25 LT;$1.299,90;d:/python/scrapling/imagenes_productos_maxiconsumo\GASEOSA FRESHY NARANJA 225 LT.jpg
GASEOSA FRESHY COLA 2.25 LT;$1.299,90;d:/python/scrapling/imagenes_productos_maxiconsumo\GASEOSA FRESHY COLA 225 LT.jpg
GASEOSA FRESHY LIMA LIMON 2.25 LT;$1.299,90;d:/python/scrapling/imagenes_productos_maxiconsumo\GASEOSA FRESHY LIMA LIMON 225 LT.jpg
