Producto;Precio;Imagen
SAL DOS ESTRELLAS FINA 500 gr;$599,89;D:/python/scrapling/imagenes_productos_maxiconsumo\SAL DOS ESTRELLAS FINA 500 gr.jpg
SAL COLOSAL ENTREFINA DOYPACK 500 GR;$599,91;D:/python/scrapling/imagenes_productos_maxiconsumo\SAL COLOSAL ENTREFINA DOYPACK 500 GR.jpg
SAL COLOSAL GRUESA DOYPACK 500 GR;$599,91;D:/python/scrapling/imagenes_productos_maxiconsumo\SAL COLOSAL GRUESA DOYPACK 500 GR.jpg
SAL MAROLIO FINA PAQUETE 500 GR;$699,90;D:/python/scrapling/imagenes_productos_maxiconsumo\SAL MAROLIO FINA PAQUETE 500 GR.jpg
SAL MAROLIO FINA ESTUCHE 500 GR;$699,90;D:/python/scrapling/imagenes_productos_maxiconsumo\SAL MAROLIO FINA ESTUCHE 500 GR.jpg
SAL EL DIQUE GRUESA 1 KG;$779,89;D:/python/scrapling/imagenes_productos_maxiconsumo\SAL EL DIQUE GRUESA 1 KG.jpg
SAL EL DIQUE ENTREFINA 1 KG;$849,89;D:/python/scrapling/imagenes_productos_maxiconsumo\SAL EL DIQUE ENTREFINA 1 KG.jpg
SAL DOS ANCLAS FINA ESTUCHE 500 GR;$849,90;D:/python/scrapling/imagenes_productos_maxiconsumo\SAL DOS ANCLAS FINA ESTUCHE 500 GR.jpg
SAL DOS ANCLAS FINA PAQUETE 500 GR;$849,90;D:/python/scrapling/imagenes_productos_maxiconsumo\SAL DOS ANCLAS FINA PAQUETE 500 GR.jpg
SAL DOS ESTRELLAS GRUESA 1 kg;$949,90;D:/python/scrapling/imagenes_productos_maxiconsumo\SAL DOS ESTRELLAS GRUESA 1 kg.jpg
