Producto;Precio;Imagen
QUESO LA PAULINA DAMBO FETAS 180 gr;$3.999,90;d:/python/scrapling/imagenes_productos_maxiconsumo\QUESO LA PAULINA DAMBO FETAS 180 gr.jpg
QUESO SANTA ROSA AZUL PORCION 140 gr;$5.299,90;d:/python/scrapling/imagenes_productos_maxiconsumo\QUESO SANTA ROSA AZUL PORCION 140 gr.jpg
QUESO MAROLIO CREMOSO 1/4 HORMA 1 KG;$7.999,90;d:/python/scrapling/imagenes_productos_maxiconsumo\QUESO MAROLIO CREMOSO 14 HORMA 1 KG.jpg
QUESO SUPER CREM CREMOSO 1 KG;$8.549,90;d:/python/scrapling/imagenes_productos_maxiconsumo\QUESO SUPER CREM CREMOSO 1 KG.jpg
QUESO LA PAULINA BARRA PRATO 1 KG;$11.729,90;d:/python/scrapling/imagenes_productos_maxiconsumo\QUESO LA PAULINA BARRA PRATO 1 KG.jpg
QUESO LA PAULINA BARRA SANDWICH 1 KG;$11.729,90;d:/python/scrapling/imagenes_productos_maxiconsumo\QUESO LA PAULINA BARRA SANDWICH 1 KG.jpg
QUESO BARRAZA BARRA TYBO 1 kg;$11.759,89;d:/python/scrapling/imagenes_productos_maxiconsumo\QUESO BARRAZA BARRA TYBO 1 kg.jpg
QUESO PUYEHUE BARRA 1 KG;$11.899,89;d:/python/scrapling/imagenes_productos_maxiconsumo\QUESO PUYEHUE BARRA 1 KG.jpg
QUESO LA QUESERA AZUL MITAD 1 KG;$17.399,90;d:/python/scrapling/imagenes_productos_maxiconsumo\QUESO LA QUESERA AZUL MITAD 1 KG.jpg
QUESO JC SARDO FRESCO 1 KG;$17.999,90;d:/python/scrapling/imagenes_productos_maxiconsumo\QUESO JC SARDO FRESCO 1 KG.jpg
