Producto;Precio;Imagen
APERITIVO FERCHO FERNET-COLA 500 CC;$699,90;d:/python/scrapling/imagenes_productos_maxiconsumo\APERITIVO FERCHO FERNET-COLA 500 CC.jpg
APERITIVO FERCHO FERNET-COCA 1 LT;$999,91;d:/python/scrapling/imagenes_productos_maxiconsumo\APERITIVO FERCHO FERNET-COCA 1 LT.jpg
FERNET BRANCA MINI 5 CC;$2.999,88;d:/python/scrapling/imagenes_productos_maxiconsumo\FERNET BRANCA MINI 5 CC.jpg
FERNET CAPRI 750 CC;$3.999,90;d:/python/scrapling/imagenes_productos_maxiconsumo\FERNET CAPRI 750 CC.jpg
FERNET 1882 450 CC;$5.499,90;d:/python/scrapling/imagenes_productos_maxiconsumo\FERNET 1882 450 CC.jpg
FERNET 1882 750 CC;$6.999,90;d:/python/scrapling/imagenes_productos_maxiconsumo\FERNET 1882 750 CC.jpg
FERNET BUHERO 700 ML;$7.499,91;d:/python/scrapling/imagenes_productos_maxiconsumo\FERNET BUHERO 700 ML.jpg
FERNET 1882 1.008 LT;$7.999,88;d:/python/scrapling/imagenes_productos_maxiconsumo\FERNET 1882 1008 LT.jpg
FERNET BRANCA 450 CC;$10.299,90;d:/python/scrapling/imagenes_productos_maxiconsumo\FERNET BRANCA 450 CC.jpg
FERNET BRANCA 750 CC;$15.399,90;d:/python/scrapling/imagenes_productos_maxiconsumo\FERNET BRANCA 750 CC.jpg
