Producto;Precio;Imagen
GALLETITAS HOJALMAR SNACK MATERO SALADO 180 GR;$1.399,90;D:/python/scrapling/imagenes_productos_maxiconsumo\GALLETITAS HOJALMAR SNACK MATERO SALADO .jpg
SNACK ALA CREMA Y CEBOLLA 80 GR;$1.399,90;D:/python/scrapling/imagenes_productos_maxiconsumo\SNACK ALA CREMA Y CEBOLLA 80 GR.jpg
SNACK ALA QUESO 80 gr;$1.399,90;D:/python/scrapling/imagenes_productos_maxiconsumo\SNACK ALA QUESO 80 gr.jpg
SEMILLAS DE GIRASOL PIPAS GIGANTES 160/180 GR;$2.149,89;D:/python/scrapling/imagenes_productos_maxiconsumo\SEMILLAS DE GIRASOL PIPAS GIGANTES 16018.jpg
SNACK DORITOS QUESO 77 GR;$3.199,89;D:/python/scrapling/imagenes_productos_maxiconsumo\SNACK DORITOS QUESO 77 GR.jpg
SNACK MAICITOS PEHUAMAR 265 GR;$3.899,90;D:/python/scrapling/imagenes_productos_maxiconsumo\SNACK MAICITOS PEHUAMAR 265 GR.jpg
BASTONITOS KRACHITOS QUESO 240 GR;$4.289,90;D:/python/scrapling/imagenes_productos_maxiconsumo\BASTONITOS KRACHITOS QUESO 240 GR.jpg
CHIZITO KRACHITOS QUESO 240 GR;$4.289,90;D:/python/scrapling/imagenes_productos_maxiconsumo\CHIZITO KRACHITOS QUESO 240 GR.jpg
PALITOS MAROLIO QUESO 350 GR;$4.699,89;D:/python/scrapling/imagenes_productos_maxiconsumo\PALITOS MAROLIO QUESO 350 GR.jpg
SNACK DORITOS QUESO 200 GR;$5.999,91;D:/python/scrapling/imagenes_productos_maxiconsumo\SNACK DORITOS QUESO 200 GR.jpg
