Producto;Precio;Imagen
QUESO ADLER DAMBO 144 GR;$2.899,90;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\QUESO ADLER DAMBO 144 GR_3.jpg
QUESO ADLER CHEDDAR 144 GR;$2.899,90;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\QUESO ADLER CHEDDAR 144 GR_4.jpg
QUESO LA PAULINA DAMBO FETAS 180 gr;$3.999,90;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\QUESO LA PAULINA DAMBO FETAS 180 gr_5.jpg
MUZZARELLA MAROLIO 1/4 HORMA 1 KG;$8.659,90;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\MUZZARELLA MAROLIO 14 HORMA 1 KG_6.jpg
QUESO MAROLIO BARRA 1 KG;$11.129,89;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\QUESO MAROLIO BARRA 1 KG_7.jpg
QUESO BARRAZA BARRA TYBO 1 kg;$11.199,89;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\QUESO BARRAZA BARRA TYBO 1 kg_8.jpg
QUESO PUYEHUE BARRA 1 KG;$11.249,90;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\QUESO PUYEHUE BARRA 1 KG_9.jpg
QUESO LA PAULINA BARRA PRATO 1 KG;$11.449,89;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\QUESO LA PAULINA BARRA PRATO 1 KG_10.jpg
QUESO LA PAULINA BARRA SANDWICH 1 KG;$11.499,90;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\QUESO LA PAULINA BARRA SANDWICH 1 KG_11.jpg
QUESO LA QUESERA AZUL MITAD 1 KG;$17.399,90;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\QUESO LA QUESERA AZUL MITAD 1 KG_0.jpg
