Producto;Precio;Imagen
GASEOSA CUNNINGTON CLASICA POMELO 500 CC;$669,90;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\GASEOSA CUNNINGTON CLASICA POMELO 500 CC_0.jpg
GASEOSA PASO DE LOS TOROS TONICA 269 CC;$899,90;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\GASEOSA PASO DE LOS TOROS TONICA 269 CC_1.jpg
GASEOSA PASO DE LOS TOROS POMELO 269 CC;$899,90;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\GASEOSA PASO DE LOS TOROS POMELO 269 CC_2.jpg
GASEOSA CUNNINGTON COLA LIGHT 1,5 LT;$999,91;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\GASEOSA CUNNINGTON COLA LIGHT 15 LT_3.jpg
AGUA SMARTWATER 591 CC;$1.049,89;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\AGUA SMARTWATER 591 CC_4.jpg
GASEOSA FRESHY NARANJA 2.25 LT;$1.099,90;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\GASEOSA FRESHY NARANJA 225 LT_5.jpg
GASEOSA FRESHY COLA 2.25 LT;$1.099,90;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\GASEOSA FRESHY COLA 225 LT_6.jpg
GASEOSA FRESHY LIMA LIMON 2.25 LT;$1.099,90;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\GASEOSA FRESHY LIMA LIMON 225 LT_7.jpg
GASEOSA FRESHY POMELO 2.25 LT;$1.099,90;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\GASEOSA FRESHY POMELO 225 LT_8.jpg
GASEOSA FRESHY TONICA 2.25 LT;$1.099,90;d:/python/scrapling/maxiconsumo/imagenes_productos_maxiconsumo\GASEOSA FRESHY TONICA 225 LT_9.jpg
