Producto;Precio;Imagen
SALAMIN LA CASONA PICADO FINO AV 180 gr;$2.889,89;d:/python/scrapling/imagenes_productos_maxiconsumo\SALAMIN LA CASONA PICADO FINO AV 180 gr.jpg
SALAME LA CASONA PEPPERONI 180 GR;$2.949,90;d:/python/scrapling/imagenes_productos_maxiconsumo\SALAME LA CASONA PEPPERONI 180 GR.jpg
SALCHICHON 214 CON JAMON 280 GR;$3.819,90;d:/python/scrapling/imagenes_productos_maxiconsumo\SALCHICHON 214 CON JAMON 280 GR.jpg
BONDIOLITAS CAGNOLI X 200 GR 2 UN;$4.009,90;d:/python/scrapling/imagenes_productos_maxiconsumo\BONDIOLITAS CAGNOLI X 200 GR 2 UN.jpg
SALAME LARIO MILAN FETEADO 150 GR;$4.999,89;d:/python/scrapling/imagenes_productos_maxiconsumo\SALAME LARIO MILAN FETEADO 150 GR.jpg
BONDIOLA LARIO FETEADA 120 GR;$6.499,89;d:/python/scrapling/imagenes_productos_maxiconsumo\BONDIOLA LARIO FETEADA 120 GR.jpg
FIAMBRE LA RESIDENCIA RECTANGULAR 1 kg;$6.629,89;d:/python/scrapling/imagenes_productos_maxiconsumo\FIAMBRE LA RESIDENCIA RECTANGULAR 1 kg.jpg
SALAMIN LA CASONA PICADO GRUESO 1 KG;$17.369,89;d:/python/scrapling/imagenes_productos_maxiconsumo\SALAMIN LA CASONA PICADO GRUESO 1 KG.jpg
SALAMIN CHAMPION GRUESO 1 kg;$19.556,89;d:/python/scrapling/imagenes_productos_maxiconsumo\SALAMIN CHAMPION GRUESO 1 kg.jpg
SALAMIN LA CASONA BASTON PICADO GRUESO 1 KG;$21.319,90;d:/python/scrapling/imagenes_productos_maxiconsumo\SALAMIN LA CASONA BASTON PICADO GRUESO 1.jpg
